elec_date,county_name,entity_description,race_number,race_description,race_party,tot_race_prec,race_prec_reporting,cand_number,cand_name,cand_party,cand_absmail_votes,cand_early_votes,cand_elecday_votes,cand_tot_votes
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",10511,"FOR DISTRICT JUDGE DISTRICT 8, OFFICE 1",,28,28,1,LEE TURNER,,257,445,6885,7587
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",10511,"FOR DISTRICT JUDGE DISTRICT 8, OFFICE 1",,28,28,2,THOMAS E SALISBURY,,140,230,3740,4110
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20002,SUPREME COURT DISTRICT 2 - PATRICK WYRICK,,28,28,1,YES,,248,402,6309,6959
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20002,SUPREME COURT DISTRICT 2 - PATRICK WYRICK,,28,28,2,NO,,142,261,4178,4581
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20003,SUPREME COURT DISTRICT 3 - NOMA D. GURICH,,28,28,1,YES,,239,400,6182,6821
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20003,SUPREME COURT DISTRICT 3 - NOMA D. GURICH,,28,28,2,NO,,149,262,4276,4687
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20004,SUPREME COURT DISTRICT 4 - YVONNE KAUGER,,28,28,1,YES,,235,410,6297,6942
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20004,SUPREME COURT DISTRICT 4 - YVONNE KAUGER,,28,28,2,NO,,154,249,4157,4560
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20007,SUPREME COURT DISTRICT 7 - JAMES E. EDMONDSON,,28,28,1,YES,,228,378,5994,6600
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20007,SUPREME COURT DISTRICT 7 - JAMES E. EDMONDSON,,28,28,2,NO,,165,289,4525,4979
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20010,COURT OF CRIMINAL APPEALS DISTRICT 1 - DANA KUEHN,,28,28,1,YES,,254,416,6401,7071
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20010,COURT OF CRIMINAL APPEALS DISTRICT 1 - DANA KUEHN,,28,28,2,NO,,127,239,4040,4406
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20013,COURT OF CRIMINAL APPEALS DISTRICT 4 - SCOTT ROWLAND,,28,28,1,YES,,248,395,6216,6859
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20013,COURT OF CRIMINAL APPEALS DISTRICT 4 - SCOTT ROWLAND,,28,28,2,NO,,133,261,4168,4562
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20014,COURT OF CRIMINAL APPEALS DISTRICT 5 - DAVID B. LEWIS,,28,28,1,YES,,242,394,6211,6847
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20014,COURT OF CRIMINAL APPEALS DISTRICT 5 - DAVID B. LEWIS,,28,28,2,NO,,137,262,4182,4581
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20021,COURT OF CIVIL APPEALS DISTRICT 4 - OFFICE 1 - BARBARA GREEN SWINTON,,28,28,1,YES,,245,417,6309,6971
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20021,COURT OF CIVIL APPEALS DISTRICT 4 - OFFICE 1 - BARBARA GREEN SWINTON,,28,28,2,NO,,132,240,4073,4445
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20023,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 1 - KENNETH L. BUETTNER,,28,28,1,YES,,248,398,6187,6833
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20023,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 1 - KENNETH L. BUETTNER,,28,28,2,NO,,129,256,4157,4542
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20024,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 2 - ROBERT BOBBY BELL,,28,28,1,YES,,238,393,6169,6800
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20024,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 2 - ROBERT BOBBY BELL,,28,28,2,NO,,138,262,4188,4588
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20025,"COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 1 - E. BAY MITCHELL, III",,28,28,1,YES,,235,399,6191,6825
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20025,"COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 1 - E. BAY MITCHELL, III",,28,28,2,NO,,143,258,4174,4575
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20026,COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 2 - BRIAN JACK GOREE,,28,28,1,YES,,233,405,6144,6782
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",20026,COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 2 - BRIAN JACK GOREE,,28,28,2,NO,,142,252,4243,4637
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",30002,STATE QUESTION NO. 793 INITIATIVE PETITION NO. 415,,28,28,1,FOR THE PROPOSAL - YES,,289,395,5907,6591
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",30002,STATE QUESTION NO. 793 INITIATIVE PETITION NO. 415,,28,28,2,AGAINST THE PROPOSAL - NO,,174,343,5697,6214
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",30003,STATE QUESTION NO. 794 LEGISLATIVE REFERENDUM NO. 371,,28,28,1,FOR THE PROPOSAL - YES,,351,564,9395,10310
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",30003,STATE QUESTION NO. 794 LEGISLATIVE REFERENDUM NO. 371,,28,28,2,AGAINST THE PROPOSAL - NO,,111,175,2190,2476
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",30004,STATE QUESTION NO. 798 LEGISLATIVE REFERENDUM NO. 372,,28,28,1,FOR THE PROPOSAL - YES,,220,362,5419,6001
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",30004,STATE QUESTION NO. 798 LEGISLATIVE REFERENDUM NO. 372,,28,28,2,AGAINST THE PROPOSAL - NO,,243,369,6047,6659
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",30005,STATE QUESTION NO. 800 LEGISLATIVE REFERENDUM NO. 373,,28,28,1,FOR THE PROPOSAL - YES,,217,284,4890,5391
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",30005,STATE QUESTION NO. 800 LEGISLATIVE REFERENDUM NO. 373,,28,28,2,AGAINST THE PROPOSAL - NO,,237,446,6565,7248
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",30006,STATE QUESTION NO. 801 LEGISLATIVE REFERENDUM NO. 374,,28,28,1,FOR THE PROPOSAL - YES,,214,314,5540,6068
11/06/2018,KAY,"FEDERAL, STATE AND COUNTY",30006,STATE QUESTION NO. 801 LEGISLATIVE REFERENDUM NO. 374,,28,28,2,AGAINST THE PROPOSAL - NO,,251,425,5984,6660
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,14,14,1,CHRIS POWELL,LIB,7,12,183,202
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,14,14,2,KEVIN STITT,REP,127,391,3326,3844
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,14,14,3,DREW EDMONDSON,DEM,52,106,904,1062
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,14,14,1,MATT PINNELL,REP,137,425,3655,4217
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,14,14,2,ANASTASIA A. PITTMAN,DEM,42,75,604,721
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,14,14,3,IVAN HOLMES,IND,6,7,133,146
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10003,FOR STATE AUDITOR AND INSPECTOR,,14,14,1,JOHN YEUTTER,LIB,17,54,504,575
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10003,FOR STATE AUDITOR AND INSPECTOR,,14,14,2,CINDY BYRD,REP,155,437,3788,4380
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10004,FOR ATTORNEY GENERAL,,14,14,1,MIKE HUNTER,REP,143,417,3666,4226
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10004,FOR ATTORNEY GENERAL,,14,14,2,MARK MYLES,DEM,40,85,692,817
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10005,FOR STATE TREASURER,,14,14,1,RANDY McDANIEL,REP,146,437,3739,4322
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10005,FOR STATE TREASURER,,14,14,2,CHARLES de COUNE,IND,22,55,529,606
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,14,14,1,JOY HOFMEISTER,REP,135,390,3353,3878
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,14,14,2,JOHN COX,DEM,40,69,673,782
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,14,14,3,LARRY HUFF,IND,11,44,342,397
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,14,14,1,LESLIE OSBORN,REP,144,413,3485,4042
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,14,14,2,FRED DORRELL,DEM,30,68,606,704
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,14,14,3,BRANDT DISMUKES,IND,8,22,226,256
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10008,FOR INSURANCE COMMISSIONER,,14,14,1,GLEN MULREADY,REP,139,419,3569,4127
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10008,FOR INSURANCE COMMISSIONER,,14,14,2,KIMBERLY FOBBS,DEM,44,76,757,877
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,14,14,1,BOB ANTHONY,REP,133,382,3283,3798
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,14,14,2,ASHLEY NICOLE McCRAY,DEM,37,94,757,888
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,14,14,3,JACKIE SHORT,IND,14,25,317,356
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10012,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,14,14,1,FRANK D. LUCAS,REP,149,451,3792,4392
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10012,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,14,14,2,FRANKIE ROBBINS,DEM,33,56,597,686
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10024,FOR STATE SENATOR DISTRICT 20,,10,10,1,CHUCK HALL,REP,88,176,2026,2290
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10024,FOR STATE SENATOR DISTRICT 20,,10,10,2,HEADY COLEMAN,DEM,17,39,351,407
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10079,FOR STATE REPRESENTATIVE DISTRICT 41,,3,3,1,DENISE CROSSWHITE HADER,REP,39,43,560,642
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10079,FOR STATE REPRESENTATIVE DISTRICT 41,,3,3,2,JENNIE SCOTT,DEM,11,10,139,160
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10488,"FOR DISTRICT JUDGE DISTRICT 4, OFFICE 2",,14,14,1,PAUL K. WOODWARD,,101,299,2460,2860
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10488,"FOR DISTRICT JUDGE DISTRICT 4, OFFICE 2",,14,14,2,RUSSELL SINGLETON,,56,166,1471,1693
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10489,"FOR DISTRICT JUDGE DISTRICT 4, OFFICE 3",,14,14,1,DENNIS HLADIK,,111,303,2564,2978
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10489,"FOR DISTRICT JUDGE DISTRICT 4, OFFICE 3",,14,14,2,ERIC EDWARDS,,48,166,1400,1614
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10594,FOR ASSOCIATE DISTRICT JUDGE KINGFISHER COUNTY,,14,14,1,LANCE E. SCHNEITER,,88,270,2428,2786
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",10594,FOR ASSOCIATE DISTRICT JUDGE KINGFISHER COUNTY,,14,14,2,MOLLY NEUMAN,,81,226,1823,2130
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20002,SUPREME COURT DISTRICT 2 - PATRICK WYRICK,,14,14,1,YES,,101,288,2443,2832
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20002,SUPREME COURT DISTRICT 2 - PATRICK WYRICK,,14,14,2,NO,,59,179,1600,1838
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20003,SUPREME COURT DISTRICT 3 - NOMA D. GURICH,,14,14,1,YES,,88,267,2296,2651
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20003,SUPREME COURT DISTRICT 3 - NOMA D. GURICH,,14,14,2,NO,,69,197,1733,1999
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20004,SUPREME COURT DISTRICT 4 - YVONNE KAUGER,,14,14,1,YES,,85,269,2343,2697
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20004,SUPREME COURT DISTRICT 4 - YVONNE KAUGER,,14,14,2,NO,,71,199,1675,1945
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20007,SUPREME COURT DISTRICT 7 - JAMES E. EDMONDSON,,14,14,1,YES,,72,242,2194,2508
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20007,SUPREME COURT DISTRICT 7 - JAMES E. EDMONDSON,,14,14,2,NO,,84,229,1828,2141
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20010,COURT OF CRIMINAL APPEALS DISTRICT 1 - DANA KUEHN,,14,14,1,YES,,91,284,2495,2870
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20010,COURT OF CRIMINAL APPEALS DISTRICT 1 - DANA KUEHN,,14,14,2,NO,,65,185,1508,1758
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20013,COURT OF CRIMINAL APPEALS DISTRICT 4 - SCOTT ROWLAND,,14,14,1,YES,,90,277,2412,2779
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20013,COURT OF CRIMINAL APPEALS DISTRICT 4 - SCOTT ROWLAND,,14,14,2,NO,,64,184,1576,1824
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20014,COURT OF CRIMINAL APPEALS DISTRICT 5 - DAVID B. LEWIS,,14,14,1,YES,,86,263,2374,2723
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20014,COURT OF CRIMINAL APPEALS DISTRICT 5 - DAVID B. LEWIS,,14,14,2,NO,,69,200,1614,1883
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20021,COURT OF CIVIL APPEALS DISTRICT 4 - OFFICE 1 - BARBARA GREEN SWINTON,,14,14,1,YES,,89,274,2414,2777
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20021,COURT OF CIVIL APPEALS DISTRICT 4 - OFFICE 1 - BARBARA GREEN SWINTON,,14,14,2,NO,,66,189,1570,1825
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20023,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 1 - KENNETH L. BUETTNER,,14,14,1,YES,,92,278,2415,2785
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20023,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 1 - KENNETH L. BUETTNER,,14,14,2,NO,,63,183,1566,1812
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20024,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 2 - ROBERT BOBBY BELL,,14,14,1,YES,,77,260,2307,2644
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20024,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 2 - ROBERT BOBBY BELL,,14,14,2,NO,,75,199,1667,1941
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20025,"COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 1 - E. BAY MITCHELL, III",,14,14,1,YES,,87,268,2372,2727
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20025,"COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 1 - E. BAY MITCHELL, III",,14,14,2,NO,,66,194,1606,1866
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20026,COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 2 - BRIAN JACK GOREE,,14,14,1,YES,,83,269,2267,2619
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",20026,COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 2 - BRIAN JACK GOREE,,14,14,2,NO,,66,173,1555,1794
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",30002,STATE QUESTION NO. 793 INITIATIVE PETITION NO. 415,,14,14,1,FOR THE PROPOSAL - YES,,91,189,1764,2044
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",30002,STATE QUESTION NO. 793 INITIATIVE PETITION NO. 415,,14,14,2,AGAINST THE PROPOSAL - NO,,88,317,2617,3022
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",30003,STATE QUESTION NO. 794 LEGISLATIVE REFERENDUM NO. 371,,14,14,1,FOR THE PROPOSAL - YES,,139,437,3462,4038
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",30003,STATE QUESTION NO. 794 LEGISLATIVE REFERENDUM NO. 371,,14,14,2,AGAINST THE PROPOSAL - NO,,35,69,903,1007
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",30004,STATE QUESTION NO. 798 LEGISLATIVE REFERENDUM NO. 372,,14,14,1,FOR THE PROPOSAL - YES,,71,215,1895,2181
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",30004,STATE QUESTION NO. 798 LEGISLATIVE REFERENDUM NO. 372,,14,14,2,AGAINST THE PROPOSAL - NO,,106,286,2454,2846
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",30005,STATE QUESTION NO. 800 LEGISLATIVE REFERENDUM NO. 373,,14,14,1,FOR THE PROPOSAL - YES,,67,181,1677,1925
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",30005,STATE QUESTION NO. 800 LEGISLATIVE REFERENDUM NO. 373,,14,14,2,AGAINST THE PROPOSAL - NO,,105,317,2656,3078
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",30006,STATE QUESTION NO. 801 LEGISLATIVE REFERENDUM NO. 374,,14,14,1,FOR THE PROPOSAL - YES,,88,217,2003,2308
11/06/2018,KINGFISHER,"FEDERAL, STATE AND COUNTY",30006,STATE QUESTION NO. 801 LEGISLATIVE REFERENDUM NO. 374,,14,14,2,AGAINST THE PROPOSAL - NO,,84,287,2354,2725
11/06/2018,KINGFISHER,CASHION PUBLIC SCHOOLS INDEPENDENT SCHOOL DISTRICT No. 089,53701,PROPOSITION  CASHION PUBLIC SCHOOLS,,3,3,1,FOR THE PROPOSITION - YES,,16,11,244,271
11/06/2018,KINGFISHER,CASHION PUBLIC SCHOOLS INDEPENDENT SCHOOL DISTRICT No. 089,53701,PROPOSITION  CASHION PUBLIC SCHOOLS,,3,3,2,AGAINST THE PROPOSITION - NO,,13,31,309,353
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,14,14,1,CHRIS POWELL,LIB,3,6,87,96
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,14,14,2,KEVIN STITT,REP,56,183,1403,1642
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,14,14,3,DREW EDMONDSON,DEM,36,121,814,971
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,14,14,1,MATT PINNELL,REP,51,197,1593,1841
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,14,14,2,ANASTASIA A. PITTMAN,DEM,41,104,626,771
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,14,14,3,IVAN HOLMES,IND,1,5,70,76
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10003,FOR STATE AUDITOR AND INSPECTOR,,14,14,1,JOHN YEUTTER,LIB,23,58,382,463
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10003,FOR STATE AUDITOR AND INSPECTOR,,14,14,2,CINDY BYRD,REP,64,224,1772,2060
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10004,FOR ATTORNEY GENERAL,,14,14,1,MIKE HUNTER,REP,61,214,1654,1929
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10004,FOR ATTORNEY GENERAL,,14,14,2,MARK MYLES,DEM,32,94,636,762
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10005,FOR STATE TREASURER,,14,14,1,RANDY McDANIEL,REP,65,225,1745,2035
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10005,FOR STATE TREASURER,,14,14,2,CHARLES de COUNE,IND,23,63,399,485
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,14,14,1,JOY HOFMEISTER,REP,54,209,1506,1769
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,14,14,2,JOHN COX,DEM,33,81,575,689
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,14,14,3,LARRY HUFF,IND,8,20,213,241
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,14,14,1,LESLIE OSBORN,REP,56,208,1559,1823
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,14,14,2,FRED DORRELL,DEM,36,89,628,753
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,14,14,3,BRANDT DISMUKES,IND,3,8,81,92
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10008,FOR INSURANCE COMMISSIONER,,14,14,1,GLEN MULREADY,REP,53,200,1555,1808
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10008,FOR INSURANCE COMMISSIONER,,14,14,2,KIMBERLY FOBBS,DEM,39,104,719,862
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,14,14,1,BOB ANTHONY,REP,55,201,1565,1821
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,14,14,2,ASHLEY NICOLE McCRAY,DEM,34,95,613,742
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,14,14,3,JACKIE SHORT,IND,6,12,102,120
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10012,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,14,14,1,FRANK D. LUCAS,REP,63,228,1761,2052
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10012,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,14,14,2,FRANKIE ROBBINS,DEM,32,81,541,654
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10033,FOR STATE SENATOR DISTRICT 38,,14,14,1,BRENT HOWARD,REP,51,180,1447,1678
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10033,FOR STATE SENATOR DISTRICT 38,,14,14,2,JEFF BERRONG,DEM,43,129,847,1019
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10093,FOR STATE REPRESENTATIVE DISTRICT 55,,5,5,1,TODD RUSS,REP,23,129,527,679
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10093,FOR STATE REPRESENTATIVE DISTRICT 55,,5,5,2,DENNIS DUGGER,DEM,20,106,479,605
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10094,FOR STATE REPRESENTATIVE DISTRICT 56,,5,5,1,CHARLES WELLS,REP,10,14,242,266
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10094,FOR STATE REPRESENTATIVE DISTRICT 56,,5,5,2,DAVID PERRYMAN,DEM,13,24,357,394
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10142,FOR DISTRICT ATTORNEY DISTRICT 3,,14,14,1,DAVID THOMAS,REP,52,204,1483,1739
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10142,FOR DISTRICT ATTORNEY DISTRICT 3,,14,14,2,RANA HILL,DEM,41,105,804,950
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10486,"FOR DISTRICT JUDGE DISTRICT 3, OFFICE 1",,14,14,1,BRAD DAVID LEVERETT,,42,174,1170,1386
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",10486,"FOR DISTRICT JUDGE DISTRICT 3, OFFICE 1",,14,14,2,MIKE DUFFY,,35,110,950,1095
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",20002,SUPREME COURT DISTRICT 2 - PATRICK WYRICK,,14,14,1,YES,,38,178,1273,1489
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",20002,SUPREME COURT DISTRICT 2 - PATRICK WYRICK,,14,14,2,NO,,41,95,792,928
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",20003,SUPREME COURT DISTRICT 3 - NOMA D. GURICH,,14,14,1,YES,,43,178,1211,1432
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",20003,SUPREME COURT DISTRICT 3 - NOMA D. GURICH,,14,14,2,NO,,35,95,838,968
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",20004,SUPREME COURT DISTRICT 4 - YVONNE KAUGER,,14,14,1,YES,,43,176,1241,1460
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",20004,SUPREME COURT DISTRICT 4 - YVONNE KAUGER,,14,14,2,NO,,36,95,796,927
11/06/2018,KIOWA,"FEDERAL, STATE AND COUNTY",20007,SUPREME COURT DISTRICT 7 - JAMES E. EDMONDSON,,14,14,1,YES,,39,173,1187,1399
